listing_class,cost,name,address,beds,baths,sqft,neighborhood,zipcode,property_link
3,"$2,300 ","Condo for Rent, Chicago, IL",2207 W Race Ave,2 Beds,2 ba,"1,050 sq ft",West Town,"2207 W Race Ave Chicago, IL 60612",https://www.apartments.com/2207-w-race-ave-chicago-il-unit-001/kfnzyyb/
3,"$1,950 ","Apartment for Rent, Chicago, IL",1429 W Chicago Ave,2 Beds,1 ba,"1,100 sq ft",West Town,"1429 W Chicago Ave Chicago, IL 60642",https://www.apartments.com/1429-w-chicago-ave-chicago-il-unit-ch/vc1bd6e/
3,"$2,600 ","Condo for Rent, Chicago, IL",1535 W Ohio St,2 Beds,2 ba,"1,100 sq ft",West Town,"1535 W Ohio St Chicago, IL 60642",https://www.apartments.com/1535-w-ohio-st-chicago-il-unit-2/m5hdf7j/
3,"$1,950 ","Apartment for Rent, Chicago, IL",1429 W Chicago Ave,2 Beds,1 ba,900 sq ft,West Town,"1429 W Chicago Ave Chicago, IL 60642",https://www.apartments.com/1429-w-chicago-ave-chicago-il-unit-ch/9kjvmy6/
3,"$2,600 ","Condo for Rent, Chicago, IL",1535 W Ohio St,2 Beds,2 ba,"1,100 sq ft",West Town,"1535 W Ohio St Chicago, IL 60642",https://www.apartments.com/1535-w-ohio-st-chicago-il-unit-2/k6bm109/
3,"$3,950 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"1,400 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-401/1sy08n6/
3,"$3,300 ","Condo for Rent, Chicago, IL",2156 W Ohio St,3 Beds,3 ba,"2,400 sq ft",West Town,"2156 W Ohio St Chicago, IL 60612",https://www.apartments.com/2156-w-ohio-st-chicago-il-unit-1/345tjwe/
3,"$2,300 ","Condo for Rent, Chicago, IL",2207 W Race Ave,2 Beds,1 ba,"1,050 sq ft",West Town,"2207 W Race Ave Chicago, IL 60612",https://www.apartments.com/2207-w-race-ave-chicago-il-unit-01/kqrn0zc/
3,"$2,300 ","Apartment for Rent, Chicago, IL",2207 W Race Ave,2 Beds,1 ba,"1,050 sq ft",West Town,"2207 W Race Ave Chicago, IL 60612",https://www.apartments.com/2207-w-race-ave-chicago-il-unit-2/k2ckg2c/
3,"$1,200 ","2 bedroom in Chicago IL 60622 Unit 2F, Chicago, IL",1721 W Pierce Ave,2 Beds,1 ba,,Bucktown,"1721 W Pierce Ave Chicago, IL 60622",https://www.apartments.com/2-bedroom-in-chicago-il-60622-chicago-il-unit-2f/ed0myqq/
3,"$2,495 ","2 bedroom in Chicago IL 60647 Unit 2455-2, Chicago, IL",2535 N Campbell Ave,2 Beds,1 ba,,Bucktown,"2535 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2-bedroom-in-chicago-il-60647-chicago-il-unit-2455-2/n0m1bbq/
3,"$3,995 ","Apartment for Rent, Chicago, IL",712 N Willard Ct,4 Beds,2.5 ba,"2,000 sq ft",West Town,"712 N Willard Ct Chicago, IL 60642",https://www.apartments.com/712-n-willard-ct-chicago-il-unit-1/3j3ry1g/
3,"$4,000 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"1,500 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-405/ccx17kd/
3,"$2,500 ","Apartment for Rent, Chicago, IL",1535 W Ohio St,2 Beds,2 ba,"1,100 sq ft",West Town,"1535 W Ohio St Chicago, IL 60642",https://www.apartments.com/1535-w-ohio-st-chicago-il-unit-2/ghq2rjx/
3,"$3,800 ","3 bedroom in Chicago IL 60622 Unit 4, Chicago, IL",2345 W North Ave,3 Beds,2 ba,,Bucktown,"2345 W North Ave Chicago, IL 60647",https://www.apartments.com/3-bedroom-in-chicago-il-60622-chicago-il-unit-4/4ndzgvk/
3,"$1,995 /mo","2537 N Campbell Ave, Chicago, IL",2537 N Campbell Ave,"1 Bed, 1 Bath",1 ba,,Bucktown,"2537 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2537-n-campbell-ave-chicago-il/386hgze/
3,"$2,434 ","1550 N Damen Apartments, Chicago, IL",1542 N Damen Ave,1 Bed,1 ba,"1,319 sq ft",Bucktown,"1542 N Damen Ave Chicago, IL 60622",https://www.apartments.com/1550-n-damen-apartments-chicago-il/bbqb818/
3,"$2,795 ","2 bedroom in chicago IL 60647 Unit 506, Chicago, IL",1964 Milwaukee,2 Beds,1 ba,,Bucktown,"1964 Milwaukee Chicago, IL 60647",https://www.apartments.com/2-bedroom-in-chicago-il-60647-chicago-il-unit-506/gty1s1y/
3,"$3,800 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"2,194 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-401/gzxdfvx/
3,"$4,200 /mo","2351 W North Ave, Chicago, IL",2351 W North Ave,"4 Beds, 4 Baths",4 ba,,Bucktown,"2351 W North Ave Chicago, IL 60647",https://www.apartments.com/2351-w-north-ave-chicago-il/9jgvzr5/
3,"$3,600 ","Exquisite 3 bedroom, 2 bathroom luxury unit! Unit 3D, Chicago, IL",2347 W North Ave,3 Beds,2 ba,"1,593 sq ft",Bucktown,"2347 W North Ave Chicago, IL 60647",https://www.apartments.com/exquisite-3-bedroom-2-bathroom-luxury-unit-chicago-il-unit-3d/n4g6p1m/
3,"$3,870 ","4 bedroom in Chicago IL 60647 Unit 3W, Chicago, IL",2351 W North Ave,4 Beds,4 ba,,Bucktown,"2351 W North Ave Chicago, IL 60647",https://www.apartments.com/4-bedroom-in-chicago-il-60647-chicago-il-unit-3w/ysl701t/
3,"$3,200 ","Amazing 3 Bed/2.5 Bath Duplex in the Logan... Unit 1A, Chicago, IL",2414 W Moffat St,3 Beds,2.5 ba,"1,900 sq ft",Bucktown,"2414 W Moffat St Chicago, IL 60647",https://www.apartments.com/amazing-3-bed-25-bath-duplex-in-the-logan-chicago-il-unit-1a/kk53j1c/
3,"$1,995 ","0 bedroom in Chicago IL 60647 Unit 2047-GS, Chicago, IL",2049 N Hoyne Ave,Studio,1 ba,,Bucktown,"2049 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/0-bedroom-in-chicago-il-60647-chicago-il-unit-2047-gs/lq64w8d/
3,"$4,400 ","2 br, 2 bath Condo - 1701 W Webster Ave, Chicago, IL",1701 W Webster Ave,2 Beds,2 ba,,Bucktown,"1701 W Webster Ave Chicago, IL 60614",https://www.apartments.com/2-br-2-bath-condo-1701-w-webster-ave-chicago-il/vxmhl5f/
3,"$2,200 ","2 bedroom in Chicago IL 60647 Unit 3F, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/2-bedroom-in-chicago-il-60647-chicago-il-unit-3f/8wv8922/
3,"$2,250 ","2516 W Medill Ave Unit G, Chicago, IL",2516 W Medill Ave,2 Beds,2 ba,"1,150 sq ft",Bucktown,"2516 W Medill Ave Chicago, IL 60647",https://www.apartments.com/2516-w-medill-ave-chicago-il-unit-g/412m34j/
3,"$4,400 ","Beautiful 2 bed/ 2 Bath unit with massive ... Unit 702F, Chicago, IL",1701 W Webster Ave,2 Beds,2 ba,"1,500 sq ft",Bucktown,"1701 W Webster Ave Chicago, IL 60614",https://www.apartments.com/beautiful-2-bed-2-bath-unit-with-massive-chicago-il-unit-702f/jm066l7/
3,"$1,750 ","2 bedroom in Chicago IL 60622 Unit 3R, Chicago, IL",1538 N Milwaukee Ave,2 Beds,1 ba,,Bucktown,"1538 N Milwaukee Ave Chicago, IL 60622",https://www.apartments.com/2-bedroom-in-chicago-il-60622-chicago-il-unit-3r/gjkd8cw/
3,"$2,295 /mo","2535 N Campbell Ave, Chicago, IL",2535 N Campbell Ave,"2 Beds, 1 Bath",1 ba,,Bucktown,"2535 N Campbell Ave Chicago, IL 60647",https://www.apartments.com/2535-n-campbell-ave-chicago-il/dwm5lxh/
3,"$4,400 /mo","1701 W Webster Ave, Chicago, IL",1701 W Webster Ave,"2 Beds, 2 Baths",2 ba,,Bucktown,"1701 W Webster Ave Chicago, IL 60614",https://www.apartments.com/1701-w-webster-ave-chicago-il/7dtfwey/
3,"$2,000 ","Apartment for Rent, Chicago, IL",2029 W Superior St,2 Beds,1 ba,"1,200 sq ft",West Town,"2029 W Superior St Chicago, IL 60612",https://www.apartments.com/2029-w-superior-st-chicago-il-unit-1/q83l7cy/
3,"$2,337 /mo","1922 N Wilmot Ave, Chicago, IL",1922 N Wilmot Ave,"2 Beds, 1 Bath",1 ba,,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il/zyxy2ky/
3,"$4,950 ","Condo for Rent, Chicago, IL",2015 W Race Ave,5 Beds,3 ba,,West Town,"2015 W Race Ave Chicago, IL 60612",https://www.apartments.com/2015-w-race-ave-chicago-il-unit-120/jdhd6f7/
3,"$2,200 ","Apartment for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/0vb2vn1/
3,"$5,000 ","Condo for Rent, Chicago, IL",1500 W Huron St,3 Beds,2.5 ba,,West Town,"1500 W Huron St Chicago, IL 60642",https://www.apartments.com/1500-w-huron-st-chicago-il-unit-c/xg7q1pn/
3,"$3,800 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"1,100 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-405/1bv7f66/
3,"$4,400 ","Beautiful 2 bed/ 2 Bath unit plus Den in B... Unit 702W, Chicago, IL",1701 W Webster Ave,2 Beds,2 ba,"1,500 sq ft",Bucktown,"1701 W Webster Ave Chicago, IL 60614",https://www.apartments.com/beautiful-2-bed-2-bath-unit-plus-den-in-b-chicago-il-unit-702w/gfl6yvz/
3,"$2,100 ","Townhome for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il/fcx4ehr/
3,"$10,000 /mo","House for Rent, Chicago, IL",2155 W Huron St,"5 Beds, 4 Baths",4 ba,,West Town,"2155 W Huron St Chicago, IL 60612",https://www.apartments.com/2155-w-huron-st-chicago-il/463m82l/
3,"$3,700 ","Apartment for Rent, Chicago, IL",1410 W Huron St,3 Beds,2 ba,"1,100 sq ft",West Town,"1410 W Huron St Chicago, IL 60642",https://www.apartments.com/1410-w-huron-st-chicago-il-unit-2/2lnc5wb/
3,"$2,800 ","Condo for Rent, Chicago, IL",531 N Racine Ave,2 Beds,2 ba,,West Town,"531 N Racine Ave Chicago, IL 60642",https://www.apartments.com/531-n-racine-ave-chicago-il-unit-3/n4ljlbn/
3,"$2,200 ","Townhome for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il/xfdqb6n/
3,"$1,700 ","Apartment for Rent, Chicago, IL",1317 W Erie St,1-2 Beds,1 ba,800 sq ft,West Town,"1317 W Erie St Chicago, IL 60642",https://www.apartments.com/1317-w-erie-st-chicago-il/gtedp1x/
3,"$2,100 ","Apartment for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/vnpv2ee/
3,"$2,100 ","Condo for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/0sq1123/
3,"$2,200 ","Townhome for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,000 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il/lpw49ef/
3,"$3,700 ","Condo for Rent, Chicago, IL",2027 W Race Ave,2 Beds,2 ba,"1,600 sq ft",West Town,"2027 W Race Ave Chicago, IL 60612",https://www.apartments.com/2027-w-race-ave-chicago-il-unit-02w/crcbzgd/
3,"$3,695 ","Condo for Rent, Chicago, IL",1148 W Grand Ave,3 Beds,2.5 ba,"1,500 sq ft",West Town,"1148 W Grand Ave Chicago, IL 60642",https://www.apartments.com/1148-w-grand-ave-chicago-il-unit-003/ecctwxn/
3,"$2,200 ","Townhome for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il/6em7g6s/
3,"$2,100 ","Townhome for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il/h95q6g2/
3,"$2,100 ","Condo for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,,West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/wwkzfpj/
3,"$3,600 ","Condo for Rent, Chicago, IL",1148 W Grand Ave,3 Beds,2.5 ba,"1,500 sq ft",West Town,"1148 W Grand Ave Chicago, IL 60642",https://www.apartments.com/1148-w-grand-ave-chicago-il-unit-3/94dcfs5/
3,"$2,250 ","Apartment for Rent, Chicago, IL",1759 W Superior St,3 Beds,2 ba,"1,450 sq ft",West Town,"1759 W Superior St Chicago, IL 60622",https://www.apartments.com/1759-w-superior-st-chicago-il-unit-3/lpn31zd/
3,"$2,595 ","1 bedroom in Chicago IL 60622 Unit 3R, Chicago, IL",1649 N Paulina St,1 Bed,1 ba,,Wicker Park,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1-bedroom-in-chicago-il-60622-chicago-il-unit-3r/8pfj852/
3,"$2,200 ","Apartment for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/95b20x6/
3,"$2,995 ","3 bedroom in Chicago IL 60613 Unit 301, Chicago, IL",2151 Division St,3 Beds,1 ba,,Wicker Park,"2151 Division St Chicago, IL 60613",https://www.apartments.com/3-bedroom-in-chicago-il-60613-chicago-il-unit-301/ff23nzt/
3,"$1,995 ","1 bedroom in Chicago IL 60622 Unit 1R, Chicago, IL",1649 N Paulina St,1 Bed,1 ba,,Wicker Park,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1-bedroom-in-chicago-il-60622-chicago-il-unit-1r/y9h7z3r/
3,"$3,000 ","3 bedroom in Chicago IL 60647 Unit 302, Chicago, IL",2700 W North Ave,3 Beds,2 ba,,Wicker Park,"2700 W North Ave Chicago, IL 60647",https://www.apartments.com/3-bedroom-in-chicago-il-60647-chicago-il-unit-302/xmql24m/
3,"$1,950 /mo","2343 W Haddon Ave, Chicago, IL",2343 W Haddon Ave,"2 Beds, 1 Bath",1 ba,,Wicker Park,"2343 W Haddon Ave Chicago, IL 60622",https://www.apartments.com/2343-w-haddon-ave-chicago-il/5r4plfn/
3,"$1,995 /mo","1101 N Marshfield Ave, Chicago, IL",1101 N Marshfield Ave,"2 Beds, 1 Bath",1 ba,,Wicker Park,"1101 N Marshfield Ave Chicago, IL 60622",https://www.apartments.com/1101-n-marshfield-ave-chicago-il/68pyeer/
3,"$2,850 /mo","1536 W Haddon Ave, Chicago, IL",1536 W Haddon Ave,"3 Beds, 3 Baths",3 ba,,Wicker Park,"1536 W Haddon Ave Chicago, IL 60642",https://www.apartments.com/1536-w-haddon-ave-chicago-il/ycw26tr/
3,"$2,595 /mo","1649 N Paulina St, Chicago, IL",1649 N Paulina St,"1 Bed, 1 Bath",1 ba,,Wicker Park,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1649-n-paulina-st-chicago-il/st6l0y6/
3,"$2,200 /mo","1635 N Ashland Ave, Chicago, IL",1635 N Ashland Ave,"2 Beds, 1 Bath",1 ba,,Wicker Park,"1635 N Ashland Ave Chicago, IL 60622",https://www.apartments.com/1635-n-ashland-ave-chicago-il/3jjth1f/
3,"$3,800 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"1,300 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-405/y4wezkr/
3,"$2,300 ","Apartment for Rent, Chicago, IL",2207 W Race Ave,2 Beds,1 ba,"1,050 sq ft",West Town,"2207 W Race Ave Chicago, IL 60612",https://www.apartments.com/2207-w-race-ave-chicago-il-unit-1/5y35r7m/
3,"$2,400 ","Condo for Rent, Chicago, IL",2158 W Grand Ave,2 Beds,2 ba,"1,300 sq ft",West Town,"2158 W Grand Ave Chicago, IL 60612",https://www.apartments.com/2158-w-grand-ave-chicago-il/3s11g9f/
3,"$3,300 ","Condo for Rent, Chicago, IL",2017 W Superior St,3 Beds,3 ba,"2,100 sq ft",West Town,"2017 W Superior St Chicago, IL 60612",https://www.apartments.com/2017-w-superior-st-chicago-il-unit-001/xe5nw0n/
3,"$2,250 ","Apartment for Rent, Chicago, IL",1656 W Erie St,2 Beds,1.5 ba,"1,000 sq ft",West Town,"1656 W Erie St Chicago, IL 60622",https://www.apartments.com/1656-w-erie-st-chicago-il-unit-3f/10kgqj7/
3,"$3,150 ","Apartment for Rent, Chicago, IL",509 N Hartland Ct,3 Beds,3 ba,"1,350 sq ft",West Town,"509 N Hartland Ct Chicago, IL 60622",https://www.apartments.com/509-n-hartland-ct-chicago-il-unit-3s/ylzh12v/
3,"$1,275 ","Apartment for Rent, Chicago, IL",515 N May St,2 Beds,1 ba,800 sq ft,West Town,"515 N May St Chicago, IL 60642",https://www.apartments.com/515-n-may-st-chicago-il-unit-1f/fpceslv/
3,"$2,400 ","Apartment for Rent, Chicago, IL",2043 W Erie St,2 Beds,2 ba,"1,100 sq ft",West Town,"2043 W Erie St Chicago, IL 60612",https://www.apartments.com/2043-w-erie-st-chicago-il-unit-2e/tzmdkp9/
3,"$4,200 ","Condo for Rent, Chicago, IL",1220 W Ohio St,2 Beds,2 ba,"1,400 sq ft",West Town,"1220 W Ohio St Chicago, IL 60642",https://www.apartments.com/1220-w-ohio-st-chicago-il-unit-3/w6p7cck/
3,"$2,900 ","Apartment for Rent, Chicago, IL",1645 W Chicago Ave,3 Beds,2 ba,"1,700 sq ft",West Town,"1645 W Chicago Ave Chicago, IL 60622",https://www.apartments.com/1645-w-chicago-ave-chicago-il-unit-2/lwhtzce/
3,"$3,000 - 3,600","Apartment for Rent, Chicago, IL",1753 W Chicago Ave,3-4 Beds,2 ba,"1,800 sq ft",West Town,"1753 W Chicago Ave Chicago, IL 60622",https://www.apartments.com/1753-w-chicago-ave-chicago-il-unit-1/mfqxycj/
3,"$2,149 ","Condo for Rent, Chicago, IL",1372 W Grand Ave,1 Bed,1 ba,779 sq ft,West Town,"1372 W Grand Ave Chicago, IL 60642",https://www.apartments.com/1372-w-grand-ave-chicago-il-unit-4c/lm9bhld/
3,"$3,250 ","Apartment for Rent, Chicago, IL",509 N Hartland Ct,3 Beds,3 ba,"1,600 sq ft",West Town,"509 N Hartland Ct Chicago, IL 60622",https://www.apartments.com/509-n-hartland-ct-chicago-il-unit-3s/4zl3qql/
3,"$2,100 ","Condo for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-0th/xqzz4dn/
3,"$1,900 ","Apartment for Rent, Chicago, IL",2100 W Race Ave,2 Beds,1 ba,"1,100 sq ft",West Town,"2100 W Race Ave Chicago, IL 60612",https://www.apartments.com/2100-w-race-ave-chicago-il-unit-1/n6qzxep/
3,"$1,600 ","Apartment for Rent, Chicago, IL",1837 W Erie St,3 Beds,1 ba,900 sq ft,West Town,"1837 W Erie St Chicago, IL 60622",https://www.apartments.com/1837-w-erie-st-chicago-il-unit-1/9cmj3f7/
3,"$2,100 ","Apartment for Rent, Chicago, IL",1759 W Superior St,3 Beds,2 ba,"1,400 sq ft",West Town,"1759 W Superior St Chicago, IL 60622",https://www.apartments.com/1759-w-superior-st-chicago-il-unit-3/vpvewkg/
3,"$3,800 ","Apartment for Rent, Chicago, IL",1639 W Grand Ave,3 Beds,2 ba,"1,300 sq ft",West Town,"1639 W Grand Ave Chicago, IL 60622",https://www.apartments.com/1639-w-grand-ave-chicago-il-unit-401/8pjwjf2/
3,"$1,900 ","Condo for Rent, Chicago, IL",711 N Hoyne Ave,2 Beds,1 ba,"1,000 sq ft",West Town,"711 N Hoyne Ave Chicago, IL 60612",https://www.apartments.com/711-n-hoyne-ave-chicago-il-unit-1n/d998wzk/
3,"$2,195 ","Apartment for Rent, Chicago, IL",2005 W Race Ave,2 Beds,2 ba,"1,150 sq ft",West Town,"2005 W Race Ave Chicago, IL 60612",https://www.apartments.com/2005-w-race-ave-chicago-il-unit-002/k744vfc/
3,"$2,500 ","Apartment for Rent, Chicago, IL",2209 W Race Ave,2 Beds,1 ba,"1,200 sq ft",West Town,"2209 W Race Ave Chicago, IL 60612",https://www.apartments.com/2209-w-race-ave-chicago-il-unit-3/dkxfc5j/
3,"$1,600 ","Apartment for Rent, Chicago, IL",745 N Noble St,2 Beds,1 ba,"1,000 sq ft",West Town,"745 N Noble St Chicago, IL 60642",https://www.apartments.com/745-n-noble-st-chicago-il-unit-3f/e4c4vsm/
3,"$2,750 ","Condo for Rent, Chicago, IL",520 N Western Ave,2 Beds,2 ba,,West Town,"520 N Western Ave Chicago, IL 60612",https://www.apartments.com/520-n-western-ave-chicago-il-unit-2d/1tg0336/
3,"$2,695 - 3,000","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2-3 Beds,1.5 - 3 ba,"950 - 1,250 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il/3jfvlhe/
3,"$2,625 ","Apartment for Rent, Chicago, IL",1740 W Huron St,3 Beds,1 ba,"1,500 sq ft",West Town,"1740 W Huron St Chicago, IL 60622",https://www.apartments.com/1740-w-huron-st-chicago-il-unit-2r/3x6wmjg/
3,"$3,000 ","Apartment for Rent, Chicago, IL",1645 W Chicago Ave,3 Beds,2 ba,"1,650 sq ft",West Town,"1645 W Chicago Ave Chicago, IL 60622",https://www.apartments.com/1645-w-chicago-ave-chicago-il-unit-3/qvrcn5x/
3,"$1,500 ","Apartment for Rent, Chicago, IL",530 N Noble St,1 Bed,1 ba,800 sq ft,West Town,"530 N Noble St Chicago, IL 60642",https://www.apartments.com/530-n-noble-st-chicago-il-unit-3r/7qnyplw/
3,"$2,595 - 3,000","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2-3 Beds,1.5 - 3 ba,"1,000 - 2,000 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il/n83jghn/
3,"$2,900 ","Apartment for Rent, Chicago, IL",1645 W Chicago Ave,3 Beds,2 ba,"1,650 sq ft",West Town,"1645 W Chicago Ave Chicago, IL 60622",https://www.apartments.com/1645-w-chicago-ave-chicago-il-unit-2/p4lw8et/
3,"$3,000 ","Townhome for Rent, Chicago, IL",870 N Milwaukee Ave,2 Beds,2.5 ba,,West Town,"870 N Milwaukee Ave Chicago, IL 60642",https://www.apartments.com/870-n-milwaukee-ave-chicago-il/vfb4c5d/
3,"$2,595 - 3,000","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2-3 Beds,1.5 - 3 ba,"1,000 - 1,500 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il/bnx24jb/
3,"$2,695 - 3,000","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2-3 Beds,1.5 - 3 ba,"1,400 - 1,900 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il/mzhmv4l/
3,"$2,695 - 3,000","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2-3 Beds,1.5 - 3 ba,"1,200 - 1,800 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il/qshz46w/
3,"$2,200 ","Condo for Rent, Chicago, IL",616 N Paulina St,2 Beds,1.5 ba,"1,200 sq ft",West Town,"616 N Paulina St Chicago, IL 60622",https://www.apartments.com/616-n-paulina-st-chicago-il-unit-1/5ektxdp/
3,"$3,000 ","Condo for Rent, Chicago, IL",1421 W Chicago Ave,2 Beds,2 ba,,West Town,"1421 W Chicago Ave Chicago, IL 60642",https://www.apartments.com/1421-w-chicago-ave-chicago-il-unit-ch/rrjw9n0/
3,"$1,950 ","Condo for Rent, Chicago, IL",711 N Hoyne Ave,2 Beds,1 ba,800 sq ft,West Town,"711 N Hoyne Ave Chicago, IL 60612",https://www.apartments.com/711-n-hoyne-ave-chicago-il-unit-1n/2d75fn9/
3,"$3,900 ","Apartment for Rent, Chicago, IL",808 N Greenview Ave,2 Beds,2 ba,"1,000 sq ft",West Town,"808 N Greenview Ave Chicago, IL 60642",https://www.apartments.com/808-n-greenview-ave-chicago-il-unit-4c/cfwyd1e/
3,"$2,695 ","Apartment for Rent, Chicago, IL",818 N Oakley Blvd,2 Beds,1.5 ba,"1,100 sq ft",West Town,"818 N Oakley Blvd Chicago, IL 60622",https://www.apartments.com/818-n-oakley-blvd-chicago-il-unit-03f/k6g0cc8/
3,"$2,100 ","Condo for Rent, Chicago, IL",2025 W Erie St,2 Beds,1 ba,,West Town,"2025 W Erie St Chicago, IL 60612",https://www.apartments.com/2025-w-erie-st-chicago-il-unit-3f/e2107ym/
3,"$1,950 ","Condo for Rent, Chicago, IL",711 N Hoyne Ave,2 Beds,1 ba,"1,100 sq ft",West Town,"711 N Hoyne Ave Chicago, IL 60612",https://www.apartments.com/711-n-hoyne-ave-chicago-il-unit-0001n/38brlge/
3,"$1,900 ","Condo for Rent, Chicago, IL",711 N Hoyne Ave,2 Beds,1 ba,123 sq ft,West Town,"711 N Hoyne Ave Chicago, IL 60612",https://www.apartments.com/711-n-hoyne-ave-chicago-il-unit-1n/tl0dx68/
